,AVID,LTDANLUG&SUPPLANRNWFORMCFRNEWC,Boxed S/ware,960,8389840,5,LTDANLUG&SUPPLANRNWFORMCFRNEWC,
,AVID,LTDANLUG&SUPPLANRNWFORMCFRSYM,Boxed S/ware,960,8389831,5,LTDANLUG&SUPPLANRNWFORMCFRSYM,
,AVID,LTDANNUALUG&SUPPLANRNWFORMC,Boxed S/ware,960,8389807,5,LTDANNUALUG&SUPPLANRNWFORMC,
,AVID,M-PWR-PRO TOOLS 11 XG INSTCERT,Licence,119.95,8359499,5,M-PWR-PRO TOOLS 11 XG INSTCERT,
,AVID,MC COLOUR ARTIST SERIES,Accessories,999.99,8128050,5,MC COLOUR ARTIST SERIES,
,AVID,MC COLOUR ARTIST SERIES EDU,Boxed S/ware,999.99,8202264,5,MC COLOUR ARTIST SERIES EDU,
,AVID,MC CONTROL V2 ARTIST S. EDU,Boxed S/ware,999.99,8202248,5,MC CONTROL V2 ARTIST S. EDU,
,AVID,MC CONTROL V2 ARTIST SERIES US,Streaming Music,999.99,8218856,5,MC CONTROL V2 ARTIST SERIES US,
,AVID,MC ELITE SUPPORT UPGRADE,Boxed S/ware,550,8389858,5,MC ELITE SUPPORT UPGRADE,
,AVID,MC MIX ARTIST SERIES,PC Audio,999.99,8141351,5,MC MIX ARTIST SERIES,
,AVID,MC MIX ARTIST SERIES EDU,Boxed S/ware,999.99,8202256,5,MC MIX ARTIST SERIES EDU,
,AVID,MC NEWSCUTTER OPTION EDU,Boxed S/ware,405,8389874,5,MC NEWSCUTTER OPTION EDU,
,AVID,MC NWSCUT OPT FLT LIC 20PKEDU,Boxed S/ware,999.99,8329935,5,MC NWSCUT OPT FLT LIC 20PKEDU,
,AVID,MC NWSCUT OPT FLT LIC 50PKEDU,Boxed S/ware,999.99,8329943,5,MC NWSCUT OPT FLT LIC 50PKEDU,
,AVID,MC PROD PK FLT LIC 20 PK EDU,Boxed S/ware,999.99,8330012,5,MC PROD PK FLT LIC 20 PK EDU,
,AVID,MC PROD PK FLT LIC 50 PK EDU,Boxed S/ware,999.99,8330021,5,MC PROD PK FLT LIC 50 PK EDU,
,AVID,MC PRODUCTION PACK EDU,Boxed S/ware,136,8330004,5,MC PRODUCTION PACK EDU,
,AVID,MC S/W FLT LIC CONV 20 PK EDU,Boxed S/ware,999.99,8329898,5,MC S/W FLT LIC CONV 20 PK EDU,
,AVID,MC S/W FLT LIC CONV 50 PK EDU,Boxed S/ware,999.99,8329901,5,MC S/W FLT LIC CONV 50 PK EDU,
,AVID,MC S/WARE ANNUAL SUBSCRIPTION,Boxed S/ware,825,8329839,5,MC S/WARE ANNUAL SUBSCRIPTION,
,AVID,MC S/WARE FLT LIC CONV 20 PK,Boxed S/ware,999.99,8329775,5,MC S/WARE FLT LIC CONV 20 PK,
,AVID,MC S/WARE FLT LIC CONV 50 PK,Boxed S/ware,999.99,8329783,5,MC S/WARE FLT LIC CONV 50 PK,
,AVID,MC S/WARE FLT LIC 20 PK,Boxed S/ware,999.99,8329741,5,MC S/WARE FLT LIC 20 PK,
,AVID,MC S/WARE FLT LIC 20 PK EDU,Boxed S/ware,999.99,8329863,5,MC S/WARE FLT LIC 20 PK EDU,
,AVID,MC S/WARE FLT LIC 50 PK,Boxed S/ware,999.99,8329759,5,MC S/WARE FLT LIC 50 PK,
,AVID,MC S/WARE FLT LIC 50 PK EDU,Boxed S/ware,999.99,8329871,5,MC S/WARE FLT LIC 50 PK EDU,
,AVID,MC S/WARE INST SUBSCIPTION EDU,Boxed S/ware,660,8329978,5,MC S/WARE INST SUBSCIPTION EDU,
,AVID,MC S/WARE SUBSCIPTION STUDENT,Boxed S/ware,165,8329986,5,MC S/WARE SUBSCIPTION STUDENT,
,AVID,MC S/WARE XGRADE SUBSCRIPTION,Boxed S/ware,579,8329847,5,MC S/WARE XGRADE SUBSCRIPTION,
,AVID,MC STD SUPP FOR FLT LIC 20 PK,Boxed S/ware,999.99,8329812,5,MC STD SUPP FOR FLT LIC 20 PK,
